case:concept:name,sktr_activity,kari_activity,argmax_activity,ground_truth
11,6,6,6,6
11,6,6,6,6
11,6,6,6,6
11,6,6,6,6
11,6,6,6,6
11,6,6,6,6
11,6,6,6,6
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,6,6,6,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,10,10,10,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,10
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,11,11,11,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,12,12,12,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,11
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,4,12
11,4,12,12,12
11,4,12,12,12
11,4,12,12,12
11,4,12,12,12
11,4,12,12,12
11,4,12,12,12
11,4,12,12,12
11,4,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,12
11,12,12,12,11
